id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
903,0.00274397,0.00728816,0.0212833,0.00285964,0.00554414,0.01175486,0.00279857,0.01248703,0.00777906,0.00429154,0.00846051,0.01036078,0.00376528,0.00316539,0.0040069,0.00417867,0.00438205,0.00566276,0.00337412,0.00634117,0.02802364,0.00342732,0.00707871,0.00545997,0.00922963,0.00116215,0.00209522,0.00359362,0.00526373,0.00647516,0.00808912,0.05956788,0.00188732,0.194617,0.0052117,0.00452372,0.00516112,0.00659998,0.00778835,0.03575755,0.01249169,0.00987567,0.00883695,0.00600371,0.00199979,0.00724627,0.00437455,0.00468856,0.02276962,0.00438104,0.02871943,0.00572778,0.00496037,0.00610647,0.00266458,0.00397497,0.0066561,0.01830057,0.00736829,0.00573331,0.01334502,0.00526265,0.00460155,0.00466755,0.00189831,0.00921339,0.00301793,0.00488059,0.00640529,0.0071058,0.00455338,0.0041579,0.0041947,0.00429448,0.0530378,0.00230448,0.0080929,0.0046828,0.00495823,0.00699295,0.00591645,0.004218,0.00641061,0.00436625,0.00067514,0.00326278,0.01317668,0.00641441,0.00416221,0.00827531,0.00763664,0.00335882,0.00486509,0.00467256,0.00842084,0.00442954,0.00516581,0.03667531,0.00380957
905,0.00581204,0.01189783,0.00210227,0.00322615,0.01017311,0.0051663,0.01098959,0.00249836,0.00383115,0.0045147,0.00891052,0.00262827,0.00455736,0.0123664,0.00440161,0.00063514,0.00784818,0.00563994,0.00376646,0.00759805,0.00284994,0.00594902,0.00734693,0.00254336,0.00206281,0.00200335,0.00239591,0.00401748,0.06432359,0.00366716,0.00223854,0.00380043,0.01561485,0.00424659,0.00819668,0.00302144,0.00169893,0.00161557,0.00165395,0.00258208,0.00450483,0.00342318,0.00305905,0.00158478,0.00278803,0.00225428,0.00302757,0.0033617,0.0016291,0.02359092,0.00579141,0.00580676,0.00178447,0.0020335,0.0035627,0.00411521,0.01975971,0.00376211,0.0031493,0.00173475,0.00185042,0.00342077,0.00232158,0.00251684,0.00770409,0.00168157,0.00165816,0.00053192,0.00126139,0.00477719,0.00215933,0.00300972,0.06290177,0.00438319,0.00395512,0.00285838,0.00281465,0.00233677,0.00143273,0.00413054,0.0046038,0.0052768,0.00178344,0.00951167,0.00201161,0.00058512,0.0026915,0.00366721,0.01094369,0.41420114,0.00307464,0.00818193,0.00229036,0.00190453,0.00942332,0.02512173,0.01010122,0.00306159,0.00274305
909,0.00454584,0.00358677,0.02486918,0.00323183,0.00426987,0.00784798,0.00161561,0.00834481,0.00415072,0.00495863,0.00509065,0.00677841,0.00344822,0.00795887,0.00206394,0.00193595,0.00056694,0.00272743,0.00069609,0.00177702,0.00103364,0.00428519,0.02073705,0.01056928,0.03555688,0.00147198,0.00292143,0.00426655,0.00464556,0.00477848,0.00690371,0.00449591,0.00363762,0.00871874,0.0053003,0.0022256,0.00333251,0.00924696,0.00404383,0.00750986,0.17967361,0.00407365,0.00591507,0.01437755,0.00365575,0.0043689,0.00325283,0.00121836,0.01049314,0.00448737,0.00964546,0.00349811,0.00323019,0.00748058,0.00480609,0.00738799,0.00363147,0.00561167,0.00519175,0.00217143,0.00327653,0.00449774,0.00295313,0.0037659,0.00160433,0.00161674,0.00160245,0.00335862,0.00463834,0.0055556,0.00710846,0.00151393,0.00249901,0.00507113,0.17374966,0.00542796,0.00240384,0.00479265,0.00393503,0.00372146,0.0037393,0.00451257,0.00346571,0.00332628,0.00286457,0.0013139,0.00238853,0.00392478,0.00486805,0.0068265,0.02133301,0.00606045,0.00476209,0.00261226,0.00536172,0.02167375,0.00414374,0.11106104,0.01235258
913,0.00585518,0.00080549,0.00376973,0.00674281,0.00343683,0.0013029,0.00276704,0.00268313,0.00338548,0.00285674,0.00612598,0.00342564,0.0117485,0.00292499,0.00215697,0.00699703,0.00564254,0.0057433,0.00542282,0.00174919,0.00171447,0.00433649,0.00168585,0.00271046,0.00296894,0.00254023,0.00997499,0.01285948,0.00281227,0.00217865,0.00354215,0.00317129,0.00304723,0.00253635,0.44766462,0.00485713,0.00291514,0.00281356,0.00306319,0.00513317,0.00317513,0.00618101,0.00258794,0.00237879,0.00219988,0.00164561,0.00751708,0.00255254,0.00162091,0.00262603,0.0019587,0.07436889,0.0110929,0.00192415,0.00391571,0.00327941,0.00215193,0.00256432,0.00148144,0.00395575,0.00147313,0.00192151,0.03273866,0.00744862,0.04931278,0.00359598,0.00130435,0.00302119,0.00433638,0.00281135,0.00299995,0.004202,0.0036541,0.00353153,0.00463472,0.00585385,0.00661523,0.00511857,0.0033701,0.00558184,0.01342164,0.00158396,0.00205791,0.01789199,0.0024639,0.00907503,0.00195792,0.00282533,0.00361565,0.00201257,0.00159321,0.01930387,0.00167079,0.00262832,0.00295522,0.00310483,0.00552138,0.00275461,0.00279028
921,0.0141845,0.00278928,0.00623442,0.00297094,0.00803473,0.00610551,0.00252058,0.00315772,0.0025848,0.00372943,0.0036765,0.00425307,0.00386396,0.0090841,0.00317729,0.00367302,0.00175433,0.00272279,0.01332552,0.00298709,0.00517088,0.00297132,0.00949596,0.01011105,0.27572516,0.00510299,0.0007786,0.00411002,0.00398854,0.00242594,0.00544228,0.00299605,0.0010373,0.00332668,0.00372057,0.00397616,0.00365833,0.001462,0.00516156,0.00164112,0.00877256,0.00290837,0.00604974,0.00402639,0.01167036,0.00214157,0.00436395,0.00468872,0.2157343,0.00170052,0.00473185,0.00297308,0.0018154,0.00715819,0.00180442,0.00365815,0.0048497,0.00694941,0.00336224,0.00400353,0.03474927,0.00344271,0.00355486,0.00246888,0.00181617,0.00142525,0.00449568,0.00232005,0.00217596,0.00326752,0.01241392,0.00149731,0.00226965,0.00488386,0.01109845,0.00499422,0.00632005,0.00167839,0.01301983,0.0048862,0.00598693,0.00554648,0.0088742,0.00240848,0.00117151,0.00607547,0.00905099,0.00210877,0.00299679,0.00840883,0.00660148,0.00594049,0.00319005,0.00356283,0.00258503,0.0289791,0.00342754,0.004803,0.00900955
922,3.94472387e-04,2.13438456e-04,2.63016700e-04,5.85519534e-04,7.42325617e-04,1.83990705e-04,2.79392756e-04,1.73205306e-04,5.07186633e-04,3.97145050e-04,3.58369347e-04,6.75388088e-04,3.88217595e-04,6.13512704e-04,3.77370539e-04,6.54906733e-04,3.88773187e-04,4.71880136e-04,4.86890523e-04,4.24340280e-04,3.14790086e-04,7.84885546e-04,3.32558469e-04,2.73839891e-04,3.98864708e-04,3.86876520e-04,4.08125525e-05,6.92295784e-04,2.96302809e-04,2.76757812e-04,4.59501083e-04,3.31781397e-04,6.13882032e-04,2.92143668e-04,8.04744719e-04,1.06610649e-03,3.99493409e-04,5.74622361e-04,3.68920329e-04,3.89121269e-04,4.27839375e-04,7.94393534e-04,9.43210125e-01,6.43958163e-04,4.97998262e-04,4.06597974e-04,6.80756930e-04,3.64962500e-04,2.51895224e-04,3.06772738e-04,6.13162876e-04,4.51424945e-04,2.26838383e-04,3.28785623e-04,3.33694537e-04,4.91383893e-04,2.12871106e-04,3.65738437e-04,5.70825534e-04,2.91814795e-04,4.89705300e-04,9.78767872e-03,9.68494642e-05,2.59953435e-04,4.88709251e-04,3.96026298e-04,1.29727693e-03,2.79428990e-04,1.13440282e-03,4.16179042e-04,3.12168821e-04,1.21024379e-03,4.45918558e-04,1.01513724e-04,5.78890322e-04,7.94666295e-04,1.04223567e-04,2.77822721e-04,1.49870262e-04,3.31498508e-04,6.77182339e-04,3.27003509e-04,1.37589034e-03,8.56051745e-04,3.71010101e-04,7.32599874e-04,5.57818043e-04,4.33808134e-04,4.41827084e-04,1.45632355e-03,4.79394803e-04,3.41990235e-04,7.03752390e-04,7.75290595e-04,3.10460484e-04,4.81275492e-04,3.26535286e-04,5.21882786e-04,7.27843144e-04
925,2.24204676e-04,6.43106503e-03,9.53606679e-04,1.62184413e-03,5.25772246e-03,1.39098789e-03,8.60906184e-01,7.98228488e-04,2.62333633e-04,4.62291436e-03,2.21763636e-04,4.31334320e-03,2.70459242e-03,1.02691317e-03,3.23317689e-03,1.32105523e-03,1.94436428e-03,1.48677558e-03,1.31437858e-03,6.04778761e-04,1.09127269e-03,3.53665586e-04,4.74988163e-04,1.27385196e-04,8.58607411e-04,8.78809078e-04,1.07129943e-03,4.43877827e-04,2.75700470e-04,1.80529756e-03,8.74841702e-04,3.40566068e-04,4.71547566e-04,5.41105517e-04,8.99533159e-04,1.13938679e-03,3.03585053e-04,1.49968243e-03,1.55179389e-03,1.69645634e-03,5.40642301e-04,1.46979757e-03,1.36914640e-03,5.85037109e-04,4.00118995e-04,1.04780204e-03,2.55574775e-03,9.31843359e-04,9.95188369e-04,2.31101085e-03,1.76081911e-03,3.52220261e-04,6.80649362e-04,1.43025734e-03,1.60009146e-03,6.54038740e-04,9.14527744e-04,1.21557654e-03,6.58164616e-04,7.83442892e-03,1.48916524e-03,1.45164761e-03,7.42060365e-04,1.09030318e-03,9.12334304e-04,1.26981968e-03,7.57190341e-04,4.78114467e-04,8.83962435e-04,6.67026849e-04,6.50598493e-04,1.89060532e-03,1.32082973e-03,6.07601076e-04,1.06330065e-03,3.79708858e-04,2.16214010e-03,4.34661331e-03,6.78140612e-04,1.17735552e-04,6.17664016e-04,6.41663442e-04,1.85641111e-03,3.96413903e-04,1.53444498e-03,5.55781834e-03,5.93306206e-04,5.46943746e-04,1.63028634e-03,2.48145801e-03,1.96232484e-03,9.50932561e-04,2.85933074e-03,1.36899622e-03,2.83238478e-03,6.84336585e-04,1.02534832e-03,1.67523592e-03,1.17945147e-03
929,0.00102744,0.00398967,0.00179355,0.00366003,0.00342455,0.00452247,0.00399531,0.0054153,0.00933248,0.00850355,0.00444856,0.03309496,0.00953345,0.00704068,0.00521197,0.00960737,0.0007455,0.00489623,0.00224716,0.00463834,0.09865832,0.0034984,0.00466825,0.00786002,0.00176533,0.15584511,0.00262294,0.00260603,0.00325493,0.00989264,0.00858245,0.10157503,0.00231782,0.03315553,0.00378953,0.00263841,0.00960578,0.00437694,0.00252926,0.07223251,0.00241725,0.00721713,0.00525892,0.01598303,0.00267404,0.00258389,0.00494277,0.00584132,0.01034191,0.00308167,0.00272243,0.00449955,0.00285982,0.01220358,0.00175567,0.00163897,0.00246003,0.01218395,0.00348336,0.00273535,0.00602422,0.00340483,0.00327459,0.00425389,0.00175642,0.03614734,0.00332106,0.00295606,0.0034611,0.00431091,0.00713635,0.00707497,0.00427529,0.00273998,0.00445708,0.00307059,0.01503283,0.01055852,0.01065914,0.00294864,0.00460962,0.00278384,0.01277454,0.00287914,0.00226173,0.00314105,0.01176003,0.00399852,0.00364508,0.0055206,0.00844189,0.00488743,0.00673052,0.00193564,0.00911352,0.00109627,0.00642181,0.00253658,0.00311009
930,3.61758820e-03,1.20029983e-03,4.26212186e-03,3.72746773e-03,3.23864096e-03,1.76595768e-03,3.55911581e-03,1.19300582e-03,2.05683731e-03,2.67521269e-03,2.10532565e-02,3.32469167e-03,1.52609888e-02,2.83116568e-03,3.20116609e-01,4.39315289e-03,4.18905076e-03,6.36526477e-03,3.18792532e-03,1.22834591e-03,1.36880635e-03,2.10831617e-03,1.85461342e-03,5.28485421e-03,3.08766961e-03,2.66517024e-03,6.95567299e-03,2.68400321e-03,1.53512717e-03,1.40701269e-03,2.78652320e-03,3.07731587e-03,1.96427689e-03,1.33183436e-03,1.01691624e-02,5.12971589e-03,3.45962076e-03,2.60147732e-03,2.77862442e-03,2.97665526e-03,1.84243277e-03,1.23171192e-02,2.91125407e-03,2.72373226e-03,3.57281230e-03,3.16864671e-03,5.75155206e-03,2.22783280e-03,2.59713177e-03,2.87702167e-03,2.21188506e-03,2.63767857e-02,2.52597898e-01,1.67261227e-03,2.80010630e-03,1.71802484e-03,1.67066883e-03,1.91592926e-03,2.06774668e-04,1.92560756e-03,1.78546784e-03,2.05051992e-03,4.88432869e-03,1.00175394e-02,2.19484698e-02,4.41247644e-03,2.17041746e-03,2.66350736e-03,2.58180103e-03,3.59855662e-03,2.08863406e-03,4.93547739e-03,2.80304649e-03,2.36724247e-03,2.67533632e-03,5.96479571e-04,2.34066555e-03,4.90787392e-03,5.00017917e-03,4.05557267e-02,9.06831771e-03,7.01146375e-04,2.33123102e-03,4.04617842e-03,2.45851045e-03,9.60296486e-03,1.89222512e-03,2.28146696e-03,3.39341583e-03,1.52122602e-03,1.41105463e-03,1.03540989e-02,2.09449232e-03,2.49098381e-03,3.20213963e-03,4.38032206e-03,1.30287837e-03,2.64312024e-03,2.88161123e-03
935,1.31831667e-03,6.69642002e-04,1.44369528e-03,2.77301087e-03,4.56123002e-04,1.00241660e-03,2.17912719e-03,8.77024839e-04,2.02423544e-03,1.09469681e-03,2.21166876e-03,1.12015347e-03,2.17248406e-03,2.27437704e-03,2.35377369e-03,2.17166776e-03,1.34698302e-03,1.16121059e-03,1.60577195e-03,9.00210696e-04,1.29258202e-03,1.31103792e-03,7.46957026e-04,1.13482296e-03,1.36806234e-03,1.20291882e-03,6.12017117e-04,4.52031903e-02,8.80797976e-04,1.41723745e-03,1.12115592e-03,1.05423189e-03,1.10184518e-03,7.63881195e-04,9.26087552e-04,1.40172837e-03,1.48317916e-03,1.43845787e-03,8.42036621e-04,1.79382204e-03,1.07999891e-03,2.06433516e-03,1.43862935e-03,9.60413832e-04,1.66674925e-03,8.11050821e-04,2.71411357e-03,1.14558369e-03,7.70612154e-04,9.40557336e-04,1.41639297e-03,1.77448476e-03,1.00914913e-03,9.35821969e-04,6.21574372e-03,1.67791883e-03,1.43624819e-03,1.19999249e-03,2.87206465e-04,7.19673175e-04,1.20241067e-03,1.47464976e-03,8.65838898e-04,2.40838807e-03,1.30747575e-02,1.66479766e-03,8.25699791e-03,8.52274359e-04,1.68484589e-03,1.51540141e-03,6.55771873e-04,1.53907319e-03,1.36431656e-03,7.82362103e-01,1.83339184e-03,9.19715688e-03,1.44162879e-03,1.25298311e-03,1.43717509e-03,1.01739285e-03,2.54585803e-03,3.08101578e-03,1.24698097e-03,1.00742122e-02,1.03432650e-03,2.10044510e-03,1.02529558e-03,1.33390306e-03,1.59259513e-03,7.70836661e-04,1.11100136e-03,4.78390895e-04,6.83102233e-04,9.58790304e-04,1.10823463e-03,1.14127679e-03,3.08755017e-03,1.42512016e-03,1.58274954e-03
940,2.26175692e-03,3.91413691e-03,1.93109957e-03,2.07239669e-03,1.88300549e-03,6.30825874e-04,1.53733918e-03,1.50984316e-03,3.16018448e-03,1.33142981e-03,2.62680999e-03,3.17811873e-03,1.61863002e-03,2.11251946e-03,7.33686844e-04,2.28760624e-03,1.78292720e-03,1.81804295e-03,2.25547492e-03,1.04772509e-03,1.36419362e-03,2.32401537e-03,1.11227715e-03,2.43601180e-03,1.79640460e-03,1.68727536e-03,6.96267060e-04,2.57682111e-02,1.07022002e-03,1.76640821e-03,1.76027685e-03,1.62158895e-03,1.95749500e-03,1.47068291e-03,3.56996828e-03,6.85147301e-04,9.84578510e-04,3.92215746e-03,1.41425012e-03,1.82512728e-03,2.89786374e-03,2.99967360e-03,2.60887714e-03,2.30676564e-03,6.32028142e-03,1.62624277e-03,4.66013234e-03,1.67609786e-03,1.47976354e-03,1.09228992e-03,1.65245577e-03,1.19889714e-03,4.07527259e-04,1.20224326e-03,1.47278467e-03,1.21691450e-03,1.84162008e-03,1.93337433e-03,1.07112229e-02,2.64462503e-03,8.49558972e-04,6.30018127e-04,1.45207681e-02,1.04772055e-03,7.83870742e-03,8.73004319e-04,5.41219767e-03,9.31165530e-04,3.29856179e-03,2.75498466e-03,1.47115497e-03,2.01447727e-03,1.53131201e-03,2.00670399e-03,2.72176019e-03,4.18010494e-03,1.47544174e-03,1.90823106e-03,1.58796494e-03,3.34808533e-03,2.04102322e-03,7.55409956e-01,2.24727299e-03,5.97074861e-03,1.99988903e-03,1.32958859e-03,1.87453406e-03,1.15492044e-03,1.53403368e-03,1.10337825e-03,1.39121397e-03,2.10962738e-04,1.88226567e-03,2.02865130e-03,1.80980854e-03,2.02833209e-03,9.62720485e-04,1.76039350e-03,1.98256853e-03
941,0.00599993,0.00311,0.003078,0.00467313,0.00323573,0.0032064,0.00475672,0.00072928,0.01133006,0.00248008,0.21652573,0.00202466,0.30538431,0.00226763,0.00654051,0.00275606,0.00487591,0.01360312,0.00224943,0.00198402,0.0013855,0.00414187,0.00203055,0.00292052,0.00204712,0.00741118,0.01391706,0.0057024,0.00194107,0.00151696,0.00351034,0.00298186,0.00321386,0.00241129,0.00326613,0.01334217,0.00277627,0.00380814,0.00276807,0.00919483,0.00353097,0.00411272,0.0031006,0.00252464,0.00347778,0.00601835,0.03852012,0.0020145,0.00170668,0.00346135,0.0034508,0.02640909,0.00118691,0.00171133,0.00464497,0.00313358,0.00268423,0.00204039,0.00137442,0.00382446,0.00123174,0.00228641,0.00353429,0.01795577,0.01630594,0.00394151,0.00268017,0.00602867,0.00678563,0.00241972,0.00169591,0.00194403,0.00232913,0.00418996,0.00440627,0.00164113,0.00337995,0.00392395,0.003444,0.04354398,0.00580998,0.00100367,0.00302635,0.00619676,0.00301728,0.00297253,0.00175829,0.0019624,0.00256631,0.00374661,0.00240425,0.00191852,0.00104392,0.00419425,0.00431017,0.00321262,0.00048356,0.00355934,0.00311906
943,1.41579211e-02,2.57481681e-03,3.34031507e-03,6.88257976e-04,1.42309107e-02,3.67901195e-03,5.21635346e-04,3.93077778e-03,5.67728130e-04,4.27846843e-03,5.00412367e-04,6.69293746e-04,3.56218033e-03,1.78689770e-02,2.33938755e-03,8.98212136e-04,2.30407845e-02,3.64649139e-04,1.27024658e-03,3.04745790e-03,4.13557421e-03,6.32671639e-04,3.17292986e-03,1.47090456e-03,3.43677890e-03,9.20983555e-04,3.78661626e-03,1.34808104e-03,6.16587047e-03,3.59760271e-03,3.64460540e-03,6.48116460e-04,2.53648926e-02,5.94565063e-04,8.98157770e-04,1.10118499e-03,5.17076696e-04,1.41277676e-03,2.49334164e-02,1.07266998e-03,3.72753129e-04,6.52428644e-05,3.70208430e-03,2.72064959e-03,2.18272442e-03,3.97355994e-03,2.36920954e-04,9.64429881e-03,2.33364431e-03,5.35894511e-03,2.94297491e-03,2.16006464e-03,1.15250051e-03,1.01097357e-02,7.86756352e-03,6.57434436e-03,1.10339001e-02,3.54484795e-03,2.43898272e-03,7.32608465e-03,1.92099679e-02,2.90277880e-03,1.09671464e-03,3.97778582e-03,1.34967617e-03,8.93536198e-04,4.97468165e-04,7.58943846e-04,1.45476591e-03,3.63629404e-03,6.50018337e-04,7.10237725e-03,5.57165360e-03,1.15361495e-03,1.84262334e-03,3.28180497e-03,6.60510361e-03,4.03304119e-03,4.73050866e-03,2.41587800e-03,2.71750940e-03,2.40081712e-03,8.18922941e-04,1.54007669e-03,2.42670695e-03,5.52656054e-01,1.25519820e-02,2.06215191e-03,3.02575179e-03,6.10896433e-03,5.67710865e-03,3.37962178e-03,2.14011478e-03,2.55966908e-03,9.73384012e-04,1.52608650e-02,9.89770982e-04,3.92668461e-03,2.94905007e-02
945,0.00525962,0.00833363,0.00978539,0.00292025,0.00335069,0.00411646,0.00953583,0.00737074,0.00638776,0.0040026,0.00551158,0.00351288,0.00413919,0.00987513,0.00769293,0.00976009,0.03177811,0.00830365,0.0219997,0.02020694,0.00851491,0.00486152,0.00481738,0.0029408,0.01117719,0.00523929,0.00624689,0.00463387,0.00332723,0.02476204,0.01311012,0.00512297,0.00987426,0.00305949,0.00447199,0.01090306,0.00970103,0.00189758,0.00364224,0.00331192,0.00277794,0.00269859,0.00512497,0.01981581,0.00610362,0.00457382,0.00677682,0.08946042,0.01185618,0.00538919,0.00551615,0.00454297,0.00878192,0.00819439,0.0124317,0.01902003,0.03814312,0.05726076,0.00991668,0.00522397,0.005635,0.00829642,0.0074941,0.00159365,0.00369541,0.00295062,0.00256221,0.02120055,0.00326656,0.05172304,0.00947956,0.00310642,0.0301761,0.00821807,0.00197473,0.00245128,0.00512664,0.01313678,0.00634502,0.00677015,0.00293922,0.01013728,0.00677535,0.00803123,0.01859093,0.00560177,0.03139495,0.00890585,0.00368651,0.00114211,0.00109496,0.00699561,0.00841093,0.01145497,0.00763802,0.00426034,0.00789695,0.00125542,0.00951723
946,5.70172211e-03,9.58964415e-03,2.44399998e-03,2.88917916e-03,3.17380531e-03,2.68648169e-03,6.75134480e-01,3.20120924e-03,5.87104820e-03,5.72014460e-03,6.55756739e-04,9.41590592e-03,1.56216370e-03,2.68358923e-03,3.85297928e-03,1.31124526e-03,7.91721919e-04,1.06245670e-02,1.02428091e-03,2.72273738e-03,1.13937957e-03,2.49561877e-03,1.60284026e-03,6.20325096e-03,1.70004403e-03,4.47657704e-03,2.02525640e-03,1.41222903e-03,1.90869591e-03,3.33172921e-03,5.11035416e-03,6.45360304e-03,2.67142570e-03,3.08969105e-03,1.59736653e-03,1.00450509e-03,2.13346705e-02,5.39435027e-03,3.33297323e-03,7.99223897e-04,8.54894170e-04,2.41801795e-03,3.37505899e-03,3.70900310e-03,1.70521170e-03,1.16460968e-03,4.88517573e-04,5.05047524e-03,3.96684418e-03,5.06169535e-03,2.79515795e-03,7.53141067e-04,2.51736888e-03,1.95652409e-03,5.51156641e-04,1.25237240e-03,1.17226772e-03,4.01464943e-03,3.52118281e-03,1.13183225e-03,1.14787021e-03,3.18605569e-03,1.31826242e-03,4.70772432e-03,2.73074652e-03,2.22973758e-03,3.42704961e-03,8.77885427e-03,2.84258858e-03,2.51018652e-03,2.47549405e-03,6.52652001e-03,2.22775782e-03,3.08761140e-03,6.10643765e-03,8.32552731e-04,3.69692757e-03,3.06643196e-03,1.01057487e-02,1.08824251e-03,2.85921013e-03,1.66170660e-03,1.59342901e-03,3.91266588e-03,2.70290044e-03,5.72552264e-04,7.03204051e-03,1.16444076e-03,8.53065029e-03,4.88602603e-03,4.16226732e-03,2.09255517e-03,1.21731940e-03,4.29868785e-04,1.05505704e-03,1.38170901e-03,3.29331541e-03,1.75214431e-03,2.00688536e-03
947,2.51083984e-03,2.78416998e-03,2.60517583e-03,3.57289496e-03,3.40879732e-03,2.47583049e-03,2.00568559e-03,1.26619998e-03,3.32226418e-03,1.23090018e-03,1.15540270e-02,1.12646027e-03,3.51687521e-02,2.47761467e-03,1.43803330e-02,3.16162314e-03,3.00832489e-03,1.76180655e-03,3.40721756e-03,8.79072060e-04,1.53847854e-03,2.14887247e-03,1.08317868e-03,3.82965244e-03,1.52163685e-03,2.26842938e-03,4.29038610e-03,1.15891919e-03,3.64356348e-03,1.87366875e-03,3.60929430e-03,3.06628272e-03,2.62678321e-03,1.99781079e-03,2.56403675e-03,4.16735699e-03,2.41813413e-03,1.81570940e-03,3.05419555e-03,3.16680456e-03,1.52010156e-03,2.93775159e-03,2.29506707e-03,1.32206827e-03,3.57461581e-03,1.52396923e-02,1.94113806e-03,2.23243749e-03,1.12022751e-03,1.74116855e-03,2.98800389e-03,1.56016052e-02,1.46484410e-03,1.22987048e-03,2.38756789e-03,1.04663428e-03,1.63012801e-03,1.71266543e-03,3.34597030e-03,2.55831261e-03,9.88829182e-04,1.67530577e-03,6.38800033e-04,8.11801292e-03,3.02845729e-03,2.96430453e-03,4.46145516e-03,2.77885678e-03,4.04664176e-03,2.41532596e-03,2.33689859e-03,1.73858099e-03,1.42649852e-03,1.96539680e-03,2.02015974e-03,4.26916406e-04,2.54760263e-03,2.34781881e-03,4.23926115e-03,6.77493453e-01,3.93144973e-03,1.34084676e-03,3.14884214e-03,1.55853725e-03,1.82601204e-03,5.99427056e-03,1.69139693e-03,1.60621817e-03,1.95966498e-03,5.23053715e-03,9.14047123e-04,2.52350612e-04,4.64400183e-03,1.25648174e-03,6.34690560e-03,3.59877851e-03,3.79104313e-04,2.70362454e-03,2.11729505e-03
950,1.35592616e-03,1.90043543e-03,7.78349698e-01,9.11955896e-04,1.22039928e-03,2.01417273e-03,7.77005800e-04,9.97040793e-03,1.06186769e-03,2.62735854e-03,7.64178520e-04,1.48864114e-03,1.58217747e-03,2.22071051e-03,2.31682649e-03,4.21134522e-04,2.12106481e-03,3.29694222e-03,1.35636458e-03,9.48971196e-04,9.94406547e-03,1.27179141e-03,1.74512807e-03,1.90773711e-03,1.61970546e-03,7.59108516e-04,8.96286394e-04,1.31928700e-03,2.05560355e-03,5.21708466e-03,9.59205965e-04,6.08016970e-03,1.16082083e-04,2.01753038e-03,1.13929063e-03,2.50903424e-03,1.44268980e-03,1.41258817e-03,2.25562649e-03,1.15277187e-03,1.64025696e-03,1.79184135e-03,3.14130378e-03,1.15637027e-03,3.72313499e-03,2.33991514e-03,7.46189442e-04,1.16347859e-03,4.54098079e-03,3.26313870e-03,5.55499876e-03,1.00883248e-03,1.97151816e-03,4.47278190e-03,1.52064406e-03,2.35370174e-03,1.48165086e-03,3.14323534e-03,1.99978705e-03,2.10101088e-03,3.42024397e-03,2.56369612e-03,7.32123677e-04,8.89461604e-04,7.65340345e-04,4.82345029e-04,1.00236014e-03,4.30837244e-04,1.62882847e-03,3.69263953e-03,4.43898374e-03,6.51876966e-04,5.98195335e-03,2.49643205e-03,2.80629075e-03,4.21060045e-04,9.60580015e-04,4.19745594e-03,5.73435426e-03,1.45669549e-03,1.46874157e-03,3.00251995e-03,1.01387883e-02,1.81400566e-03,9.54915304e-04,3.15781659e-03,1.07790693e-03,2.46573053e-03,1.46837265e-03,4.80580726e-04,1.85778900e-03,1.46672595e-03,8.17873981e-04,6.25486486e-03,6.59145124e-04,4.34770744e-04,2.40264018e-03,1.50678644e-03,2.17461889e-03
